id,state_id,census_id,Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Estimate!!Families!!Total,Estimate!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Estimate!!Married-couple families!!Total,Estimate!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Estimate!!Nonfamily households!!Total,Estimate!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars)
244,1,1600000US0133472,"Harvest CDP, Alabama",2043,83677,91869,1642,84625,101896,1239,104986,0,401,0,32132
245,1,1600000US0133544,"Hatton CDP, Alabama",34,61964,71947,34,61964,71947,28,67500,0,0,0,0
246,1,1600000US0133640,"Hayden town, Alabama",433,57448,74704,316,71667,85240,260,79423,0,117,29276,45248
247,1,1600000US0133712,"Hayneville town, Alabama",358,23036,34351,222,35882,42061,91,41602,0,136,12500,19718
248,1,1600000US0133808,"Hazel Green CDP, Alabama",1516,43269,60351,1155,53953,67724,811,75768,0,361,26078,32260
249,1,1600000US0133856,"Headland city, Alabama",1583,62140,71818,1131,74137,83447,950,83750,0,452,40409,42629
250,1,1600000US0133904,"Heath town, Alabama",104,29167,52648,74,43750,63422,43,104375,0,30,21250,25930
251,1,1600000US0133976,"Heflin city, Alabama",1340,26786,46433,677,45852,66350,482,54758,0,663,16404,24854
252,1,1600000US0134024,"Helena city, Alabama",6718,87781,96236,5119,97728,107404,4272,105406,0,1599,54053,59209
253,1,1600000US0134096,"Henagar city, Alabama",833,39506,49396,608,44483,53292,470,52667,0,225,24750,28081
254,1,1600000US0134480,"Highland Lake town, Alabama",165,60875,75924,116,63000,82404,97,62344,0,49,39375,56902
255,1,1600000US0134490,"Highland Lakes CDP, Alabama",1868,152774,183998,1682,154829,192725,1545,173007,0,186,56702,105081
256,1,1600000US0134816,"Hillsboro town, Alabama",226,51500,66197,139,66875,85227,97,104250,0,87,25114,32582
257,1,1600000US0134984,"Hissop CDP, Alabama",203,30231,42030,80,85119,64769,48,0,0,123,21875,27240
258,1,1600000US0135130,"Hobson CDP, Alabama",52,0,52935,37,0,0,37,0,0,15,0,0
259,1,1600000US0135152,"Hobson City town, Alabama",304,34286,52571,228,46346,60962,99,71042,0,76,14022,19636
260,1,1600000US0135200,"Hodges town, Alabama",108,43125,48642,61,70625,67285,55,77917,0,47,16172,23734
261,1,1600000US0135392,"Hokes Bluff city, Alabama",1610,49167,63844,1046,61364,76026,879,63983,0,564,36988,38068
262,1,1600000US0135512,"Hollins CDP, Alabama",278,38750,47524,233,46726,53379,156,63600,0,45,0,17207
263,1,1600000US0135536,"Hollis Crossroads CDP, Alabama",240,45278,43812,166,52833,55964,135,52625,0,74,17778,15408
264,1,1600000US0135560,"Holly Pond town, Alabama",368,42917,50870,258,53462,62222,187,75208,0,110,13846,19031
265,1,1600000US0135632,"Hollywood town, Alabama",452,40000,45211,305,49063,51606,175,53533,0,147,25875,27992
266,1,1600000US0135704,"Holt CDP, Alabama",1210,30000,42629,779,36658,44011,467,44153,0,431,22684,36196
267,1,1600000US0135752,"Holtville CDP, Alabama",1743,63059,78327,1327,77694,92294,1000,89750,0,416,0,33330
268,1,1600000US0135800,"Homewood city, Alabama",9566,84157,121451,5866,111759,149342,4554,128929,0,3700,52667,75623
269,1,1600000US0135896,"Hoover city, Alabama",32261,89452,117921,23260,110995,137360,18957,129869,0,9001,48540,65167
270,1,1600000US0136088,"Horn Hill town, Alabama",96,34500,66563,69,36250,48699,69,36250,0,27,24821,112215
271,1,1600000US0136448,"Hueytown city, Alabama",5707,51519,62289,4029,59212,70177,2695,73890,0,1678,33801,39884
272,1,1600000US0136592,"Huguley CDP, Alabama",1030,41889,63481,634,71750,81305,412,84500,0,396,32558,33453
273,1,1600000US0137000,"Huntsville city, Alabama",85020,55305,80877,49227,76180,102331,34143,104778,128385,35793,35168,49709
274,1,1600000US0137096,"Hurtsboro town, Alabama",221,40341,56694,151,54107,65916,93,71354,0,70,23333,36801
275,1,1600000US0137264,"Hytop town, Alabama",173,52679,62739,129,62679,65559,115,58906,0,44,26875,54470
276,1,1600000US0137312,"Ider town, Alabama",299,37019,46843,197,45104,56771,124,58750,0,102,16154,23261
277,1,1600000US0137465,"Indian Springs Village city, Alabama",876,119091,161593,748,127500,168066,722,128214,0,128,57500,122044
278,1,1600000US0137864,"Irondale city, Alabama",5161,56445,72432,3022,73513,83998,1903,88060,0,2139,34649,53213
279,1,1600000US0138032,"Ivalee CDP, Alabama",341,41250,57876,241,56250,74582,206,57267,0,100,18162,17615
280,1,1600000US0138152,"Jackson city, Alabama",1775,40651,55040,1112,58370,71647,852,68396,0,663,16583,27188
281,1,1600000US0138248,"Jacksons' Gap town, Alabama",277,53750,55960,168,61250,64029,130,63906,0,109,24896,40994
282,1,1600000US0138272,"Jacksonville city, Alabama",4518,41268,57286,2472,68250,75694,1499,93619,0,2046,24444,32354
283,1,1600000US0138416,"Jasper city, Alabama",5269,49201,64848,3176,65921,79927,2390,77225,0,2093,23667,41279
284,1,1600000US0138608,"Jemison city, Alabama",946,46328,56286,733,51523,63270,507,64511,0,213,21157,30302
285,1,1600000US0139064,"Joppa CDP, Alabama",269,22132,31834,186,38714,40469,149,60033,0,83,12235,12482
286,1,1600000US0139280,"Kansas town, Alabama",86,51250,131057,63,0,165657,53,0,0,23,0,32496
287,1,1600000US0139472,"Kellyton town, Alabama",68,50250,46868,40,51389,55528,36,51111,0,28,27500,34496
288,1,1600000US0139520,"Kennedy town, Alabama",218,41786,60179,132,66000,81637,101,95536,0,86,20000,26821
289,1,1600000US0139784,"Killen town, Alabama",484,54286,64608,357,64250,73182,299,66354,0,127,40938,39341
290,1,1600000US0139856,"Kimberly city, Alabama",1168,82647,87290,947,90536,94259,746,100488,0,221,40865,55766
291,1,1600000US0140072,"Kinsey town, Alabama",796,43684,52873,519,55481,61622,351,61813,0,277,28073,33478
292,1,1600000US0140096,"Kinston town, Alabama",276,35952,45906,180,43214,54424,126,42500,0,96,14500,26438
293,1,1600000US0140648,"Ladonia CDP, Alabama",1364,32177,38598,880,50362,50137,624,53351,0,484,12280,16193
294,1,1600000US0140672,"La Fayette city, Alabama",1017,31134,47022,610,54276,64697,334,78098,0,407,15734,20523
295,1,1600000US0140888,"Lakeview town, Alabama",40,50500,62153,26,80500,75004,21,81750,0,14,0,26543
296,1,1600000US0140928,"Lake View town, Alabama",777,82455,92211,690,84688,93639,571,90893,0,87,73750,79079
297,1,1600000US0141296,"Lanett city, Alabama",2712,34363,46692,1487,49055,54138,745,62625,0,1225,20448,31695
298,1,1600000US0141368,"Langston town, Alabama",110,46136,62330,79,47159,71568,63,47386,0,31,36042,38787
299,1,1600000US0141968,"Leeds city, Alabama",4792,60863,81746,3388,75232,91952,2618,86466,0,1404,34375,54508
300,1,1600000US0142016,"Leesburg town, Alabama",381,50139,73409,292,50000,68049,214,67625,0,89,43173,83962
301,1,1600000US0142160,"Leighton town, Alabama",368,35357,40715,200,39375,50244,113,55938,0,168,16591,27649
302,1,1600000US0142304,"Leroy CDP, Alabama",400,0,83392,213,106150,115846,189,107350,0,187,30474,46426
303,1,1600000US0142352,"Lester town, Alabama",45,42083,53842,36,50000,57106,27,48125,0,9,32250,40078
304,1,1600000US0142472,"Level Plains town, Alabama",719,60969,73324,518,76875,83750,458,83000,0,201,33516,46059
305,1,1600000US0142640,"Lexington town, Alabama",366,49583,53601,261,58641,63683,221,59837,0,105,22708,26339
306,1,1600000US0142808,"Libertyville town, Alabama",28,61000,71250,19,86250,89295,16,103750,0,9,0,33167
307,1,1600000US0142928,"Lillian CDP, Alabama",662,54362,67234,466,61029,75597,399,55927,0,196,39044,41323
308,1,1600000US0143120,"Lincoln city, Alabama",2546,64924,75510,1908,68779,82294,1359,79099,0,638,40658,52486
309,1,1600000US0143240,"Linden city, Alabama",672,37955,51465,349,57386,69303,242,70595,0,323,15598,31448
310,1,1600000US0143264,"Lineville city, Alabama",899,34099,50179,600,47857,60664,321,67417,0,299,20625,28662
311,1,1600000US0143336,"Lipscomb city, Alabama",737,31629,46001,391,54716,62648,278,67976,0,346,19141,25822
312,1,1600000US0143384,"Lisman town, Alabama",192,33214,49782,123,54107,59637,74,60357,0,69,0,32214
313,1,1600000US0143648,"Littleville town, Alabama",364,43214,51264,287,44821,54587,237,59750,0,77,38542,38252
314,1,1600000US0143720,"Livingston city, Alabama",1211,11969,33179,592,0,58208,235,101571,0,619,8008,9241
315,1,1600000US0143744,"Loachapoka town, Alabama",84,55250,61907,50,60000,82530,37,63958,0,34,22000,31579
316,1,1600000US0143816,"Lockhart town, Alabama",129,31518,54797,80,45000,70736,60,61250,0,49,18125,25676
317,1,1600000US0143888,"Locust Fork town, Alabama",467,57344,63804,381,62784,71512,319,64943,0,86,16042,26665
318,1,1600000US0144160,"Lookout Mountain CDP, Alabama",622,39559,69926,419,59917,92590,305,61875,0,203,19271,23147
319,1,1600000US0144344,"Louisville town, Alabama",238,21600,34677,141,20625,39845,70,63750,0,97,21033,24976
320,1,1600000US0144536,"Lowndesboro town, Alabama",53,57679,73221,30,0,106917,22,133000,0,23,0,28548
321,1,1600000US0144608,"Loxley town, Alabama",868,61875,77432,608,76328,93851,500,87955,0,260,19597,37515
322,1,1600000US0144728,"Luverne city, Alabama",1005,45671,54609,634,62353,66755,405,66394,0,371,17813,33852
323,1,1600000US0144800,"Lynn town, Alabama",274,32031,39313,167,34688,42337,111,43958,0,107,0,33991
324,1,1600000US0145208,"McDonald Chapel CDP, Alabama",224,25833,32290,123,25521,32491,77,0,0,101,30469,32045
325,1,1600000US0145316,"Macedonia CDP, Alabama",146,0,25036,27,41875,40533,17,53958,0,119,16603,21519
326,1,1600000US0145472,"McIntosh town, Alabama",105,52344,63755,87,68750,67170,69,74432,0,18,0,43650
327,1,1600000US0145496,"McKenzie town, Alabama",246,35625,43737,154,57778,56795,108,63929,0,92,16250,21878
328,1,1600000US0145640,"McMullen town, Alabama",6,20000,18533,0,0,0,0,0,0,6,20000,18533
329,1,1600000US0145784,"Madison city, Alabama",18825,99188,119683,13540,120276,139131,11288,132198,0,5285,53461,67713
330,1,1600000US0145904,"Madrid town, Alabama",117,58750,60099,78,66500,64260,53,80469,0,39,36875,43846
331,1,1600000US0146072,"Magnolia Springs town, Alabama",393,63295,82908,268,87931,104396,265,88060,0,125,25729,36839
332,1,1600000US0146192,"Malcolm CDP, Alabama",116,0,15053,116,0,15053,0,0,0,0,0,0
333,1,1600000US0146264,"Malvern town, Alabama",614,41554,51678,407,60298,62322,309,69375,0,207,21467,28437
334,1,1600000US0146504,"Maplesville town, Alabama",246,41071,54013,163,58542,63042,106,78500,0,83,23438,29501
335,1,1600000US0146600,"Marbury CDP, Alabama",573,44172,97957,455,65893,112055,327,127891,0,118,27717,32286
336,1,1600000US0146696,"Margaret town, Alabama",1256,72200,75007,1088,69167,73667,896,81583,0,168,53808,65502
337,1,1600000US0146768,"Marion city, Alabama",1055,22662,33554,407,39542,58274,215,80438,0,648,18365,18027
338,1,1600000US0147728,"Maytown town, Alabama",133,57589,61492,86,75625,76531,65,90625,0,47,24750,33749
339,1,1600000US0147740,"Meadowbrook CDP, Alabama",3360,109650,138876,2733,126906,157454,2449,132785,0,627,45221,56244
340,1,1600000US0147848,"Megargel CDP, Alabama",8,0,0,8,0,0,8,0,0,0,0,0
341,1,1600000US0148052,"Memphis town, Alabama",12,0,16433,11,0,17927,9,0,0,1,0,0
342,1,1600000US0148064,"Mentone town, Alabama",157,40250,75226,82,64167,85880,67,65938,0,75,23641,63577
343,1,1600000US0148112,"Meridianville CDP, Alabama",2759,80476,87608,2020,90357,97816,1665,100200,0,739,41331,57631
344,1,1600000US0148376,"Midfield city, Alabama",1855,38750,49484,1273,48250,58471,668,57885,0,582,22708,28884
345,1,1600000US0148400,"Midland City town, Alabama",818,27895,42166,465,34750,59376,288,57750,0,353,14832,18678
346,1,1600000US0148424,"Midway town, Alabama",279,25125,38835,132,28750,55999,31,110313,0,147,19464,22629
347,1,1600000US0148616,"Mignon CDP, Alabama",359,30586,43182,215,56719,61307,146,57188,0,144,14149,15823
348,1,1600000US0148712,"Millbrook city, Alabama",6061,62839,80780,4226,77391,97419,3111,96911,0,1835,32479,41289
349,1,1600000US0148784,"Millerville CDP, Alabama",90,34286,38883,50,57596,49986,43,0,0,40,30326,25005
350,1,1600000US0148808,"Millport town, Alabama",451,31648,43917,274,54000,57229,197,52750,0,177,17399,22425
351,1,1600000US0148832,"Millry town, Alabama",241,37250,45813,159,44125,60577,142,53500,0,82,11029,17187
352,1,1600000US0149072,"Minor CDP, Alabama",315,56681,53465,233,60125,57505,190,65179,0,82,17115,30005
353,1,1600000US0150000,"Mobile city, Alabama",78142,42321,62345,42664,56657,78204,25635,78898,103450,35478,27303,41849
354,1,1600000US0150192,"Monroeville city, Alabama",2106,31491,58286,1259,51681,77292,706,94122,0,847,19162,29290
355,1,1600000US0150312,"Montevallo city, Alabama",2249,49650,59301,1234,71579,78869,879,74437,0,1015,20048,34624
356,1,1600000US0151000,"Montgomery city, Alabama",79306,48011,68149,47546,59347,82204,27085,87526,110556,31760,32081,45196
357,1,1600000US0151096,"Moody city, Alabama",4930,63607,71419,3516,72841,80629,2680,83414,0,1414,40349,46278
358,1,1600000US0151216,"Moores Mill CDP, Alabama",2683,73236,88246,1974,90473,99144,1403,107250,0,709,45121,52953
359,1,1600000US0151264,"Mooresville town, Alabama",30,130000,266263,26,115000,286696,24,130000,0,4,0,0
360,1,1600000US0151456,"Morris town, Alabama",751,76307,91013,552,92500,101274,464,103103,0,199,46438,62318
361,1,1600000US0151469,"Morrison Crossroads CDP, Alabama",150,20806,23638,63,0,33202,63,0,0,87,20031,16713
362,1,1600000US0151520,"Mosses town, Alabama",367,24410,31484,250,25441,35832,46,55000,0,117,0,21603
363,1,1600000US0151600,"Moulton city, Alabama",1457,32775,49263,815,45580,59234,549,57969,0,642,18229,36420
364,1,1600000US0151648,"Moundville town, Alabama",1072,53854,68686,803,61964,77335,531,79276,0,269,23021,38900
365,1,1600000US0151696,"Mountain Brook city, Alabama",7284,152355,238595,5736,191089,272471,5203,205347,0,1548,83164,105078
366,1,1600000US0152320,"Mount Olive CDP (Coosa County), Alabama",156,40893,42511,122,48333,50958,90,41071,0,34,0,0
367,1,1600000US0152344,"Mount Olive CDP (Jefferson County), Alabama",1620,73500,85850,1280,86892,96494,1031,107708,0,340,44375,40757
368,1,1600000US0152608,"Mount Vernon town, Alabama",457,37269,50690,336,45500,56884,205,54236,0,121,22014,29559
369,1,1600000US0152680,"Movico CDP, Alabama",46,62115,56485,17,0,0,17,0,0,29,0,47910
370,1,1600000US0152776,"Mulga town, Alabama",359,36875,54473,237,40625,64723,133,49531,0,122,26500,31176
371,1,1600000US0152848,"Munford town, Alabama",562,31905,50304,405,48239,54307,199,80398,0,157,22125,37221
372,1,1600000US0153016,"Muscle Shoals city, Alabama",5371,60629,73077,3738,70753,85646,2884,76361,0,1633,27225,41816
373,1,1600000US0153112,"Myrtlewood town, Alabama",51,45694,54224,21,58750,65171,16,66250,0,30,33750,46560
374,1,1600000US0153208,"Nanafalia CDP, Alabama",16,0,0,16,0,0,16,0,0,0,0,0
375,1,1600000US0153232,"Nances Creek CDP, Alabama",178,54357,75199,107,112569,97386,107,112569,0,71,37639,41763
376,1,1600000US0153256,"Napier Field town, Alabama",200,32500,39660,113,44688,46035,73,46250,0,87,25179,31379
377,1,1600000US0153376,"Natural Bridge town, Alabama",2,0,0,2,0,0,2,0,0,0,0,0
378,1,1600000US0153400,"Nauvoo town, Alabama",71,33438,43445,36,48333,71844,21,55625,0,35,10938,14231
379,1,1600000US0153448,"Nectar town, Alabama",123,45750,57676,102,53750,65100,97,55417,0,21,18750,20900
380,1,1600000US0153472,"Needham town, Alabama",39,38125,60941,22,88333,92514,22,88333,0,17,19464,20082
381,1,1600000US0153784,"Newbern town, Alabama",77,17917,34851,56,17321,35511,34,0,0,21,45938,33095
382,1,1600000US0153856,"New Brockton town, Alabama",508,51625,57994,283,61964,67239,214,77500,0,225,23194,45507
383,1,1600000US0154168,"New Hope city, Alabama",1087,55764,65641,834,58125,66999,572,69565,0,253,0,55757
384,1,1600000US0154312,"New Market CDP, Alabama",475,61696,84752,369,64788,102350,250,106538,0,106,23462,23492
385,1,1600000US0154432,"New Site town, Alabama",331,52232,54942,233,57083,64268,175,65750,0,98,27500,31989
386,1,1600000US0154480,"Newton town, Alabama",655,54931,67028,479,61696,71447,326,74074,0,176,38000,50597
387,1,1600000US0154582,"New Union CDP, Alabama",381,47188,65792,281,54911,80284,260,62679,0,100,0,25072
388,1,1600000US0154600,"Newville town, Alabama",207,28750,39411,102,42500,50901,70,58000,0,105,18438,21693
389,1,1600000US0155044,"North Courtland town, Alabama",385,22386,29332,186,28942,33876,106,34022,0,199,14536,25083
390,1,1600000US0155152,"North Johns town, Alabama",64,33750,47772,27,59583,69156,15,88125,0,37,26250,31097
391,1,1600000US0155200,"Northport city, Alabama",9685,59836,71734,6569,77703,84714,4670,95784,0,3116,36815,42364
392,1,1600000US0155440,"Notasulga town, Alabama",456,36970,49889,297,56563,61327,226,56250,0,159,22446,28506
393,1,1600000US0155752,"Oak Grove town, Alabama",238,55000,59383,146,60714,66179,117,72734,0,92,33889,46312
394,1,1600000US0155848,"Oak Hill town, Alabama",16,0,61106,7,0,0,7,0,0,9,0,26678
395,1,1600000US0155992,"Oakman town, Alabama",286,19500,43494,156,45357,62903,70,75625,0,130,15500,20192
396,1,1600000US0156400,"Odenville town, Alabama",1381,82582,80811,1124,83487,84181,885,86272,0,257,41932,56352
397,1,1600000US0156472,"Ohatchee town, Alabama",555,53277,62008,424,61667,70869,366,64375,0,131,26563,32669
398,1,1600000US0157000,"Oneonta city, Alabama",2565,39669,60971,1551,64683,84462,1319,77776,0,1014,22087,24796
399,1,1600000US0157024,"Onycha town, Alabama",36,16250,26622,21,0,35643,14,0,0,15,0,14000
400,1,1600000US0157048,"Opelika city, Alabama",11866,48459,63473,7199,68231,80209,5016,81825,0,4667,26680,36887
401,1,1600000US0157120,"Opp city, Alabama",2701,36609,49305,1768,45000,58959,1162,68100,0,933,19563,28562
402,1,1600000US0157144,"Orange Beach city, Alabama",2966,81883,101211,1625,97188,128638,1515,101953,0,1341,54702,67334
403,1,1600000US0157240,"Orrville town, Alabama",98,14118,34651,35,56563,73689,29,0,0,63,11094,12963
404,1,1600000US0157384,"Our Town CDP, Alabama",251,62019,69258,184,73500,77057,173,73893,0,67,40625,47842
405,1,1600000US0157504,"Owens Cross Roads town, Alabama",794,63654,75754,574,74167,84252,430,83542,0,220,32273,41835
406,1,1600000US0157576,"Oxford city, Alabama",7871,57887,72967,5604,66175,82163,4228,79069,0,2267,35517,43793
407,1,1600000US0157648,"Ozark city, Alabama",5946,41027,57452,3651,52485,71256,2397,75795,0,2295,24900,33993
408,1,1600000US0157696,"Paint Rock town, Alabama",72,35000,53744,57,37750,43396,44,38750,0,15,0,87980
409,1,1600000US0157912,"Panola CDP, Alabama",8,0,0,8,0,0,0,0,0,0,0,0
410,1,1600000US0158272,"Parrish town, Alabama",373,35625,41487,250,40761,48448,174,53333,0,123,16696,23228
411,1,1600000US0158848,"Pelham city, Alabama",9074,80510,99468,6286,96109,118969,5380,105410,0,2788,45781,52713
412,1,1600000US0158896,"Pell City city, Alabama",5801,54674,70047,3698,64000,82948,2894,89286,0,2103,40074,45443
413,1,1600000US0158968,"Pennington town, Alabama",119,35893,55414,69,58281,61370,48,63750,0,50,31250,45902
414,1,1600000US0159016,"Penton CDP, Alabama",52,25530,18590,39,0,0,33,0,0,13,0,0
415,1,1600000US0159064,"Perdido CDP, Alabama",272,43026,44516,238,43553,46934,166,45417,0,34,0,15897
416,1,1600000US0159088,"Perdido Beach town, Alabama",262,48750,74779,110,73750,93575,96,75000,0,152,36250,59935
417,1,1600000US0159232,"Peterman CDP, Alabama",55,0,70387,47,0,75894,47,0,0,8,0,0
418,1,1600000US0159328,"Petrey town, Alabama",27,56146,73248,22,56250,81900,14,56667,0,5,18750,22120
419,1,1600000US0159472,"Phenix City city, Alabama",14716,42089,55685,9170,53595,67687,5582,70625,0,5546,25386,34720
420,1,1600000US0159496,"Phil Campbell town, Alabama",385,27670,34741,246,38026,40331,159,42604,0,139,15481,23749
